,Unnamed: 0,id,city,code,name,urlKey,budget,tag,tags,rating,reviewNumber,discounts,is_premium,is_promoted,chain.id,chain.name,chain.url_key,chain.is_accepting_global_vouchers,chain.code,chain.main_vendor_code,characteristics.cuisines,characteristics.food_characteristics,characteristics.primary_cuisine.id,characteristics.primary_cuisine.name,characteristics.primary_cuisine.url_key,characteristics.primary_cuisine.main,lat,long,street_address,Unnamed: 0.1,@id,address.streetAddress,address.addressLocality,geo.latitude,geo.longitude,potentialAction.priceSpecification.price,cluster,centroids
78,78,64454.0,islamabad,nk35,Khayaam's bawarchi Khana,khayaams-bawarchi-khana,2.0,Voucher: EF75,"[{'code': 'FREETEXT', 'text': 'Voucher: EF75'}]",4.0,41.0,[],False,False,,,,,,,"[{'id': 139, 'name': 'Pakistani', 'url_key': 'pakistani', 'main': True}]","[{'id': 114, 'name': 'Karahi', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,78,https://www.foodpanda.pk/restaurant/nk35/khayaams-bawarchi-khana,"Mosam Khan House  , Golra Sharif, shuhabudin Road, Next to Nazad Girls model school, E11, Islamabad near Captain Mohammad khan memorial Clinic",Islamabad,33.6951006,72.97771209999999,121.6,2,0
79,79,69318.0,islamabad,g5bs,Quetta Darbar,quetta-darbar,3.0,Food Fest Deals,"[{'code': 'DEAL', 'text': 'Food Fest Deals'}, {'code': 'NEW', 'text': 'NEXTGEN_NEW_TAG'}]",0.0,0.0,[],False,False,,,,,,,"[{'id': 89, 'name': 'Non-alcoholic Drinks', 'url_key': 'non-alcoholic-drinks', 'main': False}, {'id': 139, 'name': 'Pakistani', 'url_key': 'pakistani', 'main': True}]","[{'id': 114, 'name': 'Karahi', 'is_halal': False, 'is_vegetarian': False}, {'id': 90, 'name': 'Soup', 'is_halal': False, 'is_vegetarian': False}, {'id': 84, 'name': 'Rice', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,79,https://www.foodpanda.pk/restaurant/g5bs/quetta-darbar,"FATIMA ARCADE, Street 45 Fatima Arcade Shop #1,Basement Fatima arcade,near Food mood 11,SCHS E 11 Islamabad",Islamabad,33.70053,72.97340820000001,532.98,1,0
80,80,29944.0,islamabad,v9qj,Concepts Lounges,concepts-lounges,3.0,,[],4.2,73.0,[],False,False,,,,,,,"[{'id': 77, 'name': 'Cakes & Bakery', 'url_key': 'cakes-and-bakery', 'main': False}, {'id': 89, 'name': 'Non-alcoholic Drinks', 'url_key': 'non-alcoholic-drinks', 'main': False}, {'id': 139, 'name': 'Pakistani', 'url_key': 'pakistani', 'main': True}, {'id': 71, 'name': 'Sandwiches', 'url_key': 'sandwiches', 'main': False}, {'id': 84, 'name': 'Desserts', 'url_key': 'desserts', 'main': False}, {'id': 85, 'name': 'Burgers', 'url_key': 'burgers', 'main': False}]","[{'id': 56, 'name': 'BBQ', 'is_halal': False, 'is_vegetarian': False}, {'id': 67, 'name': 'Fish', 'is_halal': False, 'is_vegetarian': False}, {'id': 68, 'name': 'Fried Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 58, 'name': 'Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}, {'id': 90, 'name': 'Soup', 'is_halal': False, 'is_vegetarian': False}, {'id': 216, 'name': 'Garma garam nashta', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 80, 'name': 'Pasta', 'is_halal': False, 'is_vegetarian': False}, {'id': 118, 'name': 'Steaks', 'is_halal': False, 'is_vegetarian': False}, {'id': 229, 'name': 'Festive Deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 74, 'name': 'Ice Cream', 'is_halal': False, 'is_vegetarian': False}, {'id': 85, 'name': 'Salad', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,80,https://www.foodpanda.pk/restaurant/v9qj/concepts-lounges,E-11 Service Road Near Marquees,Islamabad,33.699205,72.9863404,1341.14,2,0
81,81,66809.0,islamabad,zu0m,Farzana's Kitchen,farzanas-kitchen,1.0,FLAT 25% OFF,"[{'code': 'DEAL', 'text': 'FLAT 25% OFF'}]",4.0,82.0,[],False,False,,,,,,,"[{'id': 139, 'name': 'Pakistani', 'url_key': 'pakistani', 'main': True}]","[{'id': 84, 'name': 'Rice', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,81,https://www.foodpanda.pk/restaurant/zu0m/farzanas-kitchen,"E - 114,Street 15, Zahid market, Next to Abdul wahod karyana store.",Islamabad,33.696892299999995,72.97917725,143.18,2,0
82,82,18250.0,islamabad,u3ez,Karachi 2 Night BBQ,karachi-2-night-bbq,3.0,,[],3.7,1239.0,[],False,False,,Karachi 2 Night BBQ,karachi-2-night-bbq,,cy4lj,eqwr,"[{'id': 139, 'name': 'Pakistani', 'url_key': 'pakistani', 'main': True}, {'id': 86, 'name': 'Fast Food', 'url_key': 'fast-food', 'main': False}]","[{'id': 56, 'name': 'BBQ', 'is_halal': False, 'is_vegetarian': False}, {'id': 89, 'name': 'Snacks-Street Food', 'is_halal': False, 'is_vegetarian': False}, {'id': 58, 'name': 'Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 120, 'name': 'Halal', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}, {'id': 221, 'name': 'Bumper deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 222, 'name': 'Ramadan deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 223, 'name': 'Coke deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 229, 'name': 'Festive Deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 61, 'name': 'Crepes', 'is_halal': False, 'is_vegetarian': False}, {'id': 65, 'name': 'Fast Food', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,82,https://www.foodpanda.pk/restaurant/u3ez/karachi-2-night-bbq,"Margala View Plaza, Near Maizban Tandoori, Shop No#3",Islamabad,33.668849,72.998009,449.24,0,0
83,83,66272.0,islamabad,j556,TBC- F-11,tbc-f-11,3.0,Promoted,"[{'code': 'FREETEXT', 'text': 'Promoted'}]",4.6,34.0,[],False,False,,,,,,,"[{'id': 89, 'name': 'Non-alcoholic Drinks', 'url_key': 'non-alcoholic-drinks', 'main': False}, {'id': 85, 'name': 'Burgers', 'url_key': 'burgers', 'main': False}, {'id': 86, 'name': 'Fast Food', 'url_key': 'fast-food', 'main': True}]","[{'id': 222, 'name': 'Ramadan deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 148, 'name': 'Chips', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",86.0,Fast Food,fast-food,True,,,,83,https://www.foodpanda.pk/restaurant/j556/tbc-f-11,"lower ground, hassan arcade, next to d. Watson., f-11 markaz islamabad",Islamabad,33.6832611,72.98939250000001,801.11,3,0
84,84,68549.0,islamabad,pd4c,Marrakesh Cafe and Restaurant,marrakesh-cafe-and-restaurant,2.0,Discount 10% OFF,"[{'code': 'DEAL', 'text': 'Discount 10% OFF'}, {'code': 'NEW', 'text': 'NEXTGEN_NEW_TAG'}]",4.0,5.0,[],False,False,,,,,,,"[{'id': 85, 'name': 'Burgers', 'url_key': 'burgers', 'main': False}, {'id': 86, 'name': 'Fast Food', 'url_key': 'fast-food', 'main': True}]","[{'id': 80, 'name': 'Pasta', 'is_halal': False, 'is_vegetarian': False}, {'id': 118, 'name': 'Steaks', 'is_halal': False, 'is_vegetarian': False}]",86.0,Fast Food,fast-food,True,,,,84,https://www.foodpanda.pk/restaurant/pd4c/marrakesh-cafe-and-restaurant,"IHM, Plot 15, federation plaza 1st floor Street 88, NearØ, F.E.C.H.S. FECHS E 11/2 E-11, Islamabad, Islamabad Capital Territory",Islamabad,33.6975729,72.97088415,496.76,1,0
85,85,25808.0,islamabad,n7dh,Niwaala,niwaala,1.0,,[],3.4,116.0,[],False,False,,,,,,,"[{'id': 89, 'name': 'Non-alcoholic Drinks', 'url_key': 'non-alcoholic-drinks', 'main': False}, {'id': 69, 'name': 'Italian', 'url_key': 'italian', 'main': True}]","[{'id': 80, 'name': 'Pasta', 'is_halal': False, 'is_vegetarian': False}]",69.0,Italian,italian,True,,,,85,https://www.foodpanda.pk/restaurant/n7dh/niwaala,"House# 335, Street # 84 G11/3",Islamabad,33.675192200000005,72.99525899999999,15.0,0,0
86,86,60799.0,islamabad,ffw1,Hang Cheng- F11,hang-cheng-f11,1.0,Discount 40%,"[{'code': 'DEAL', 'text': 'Discount 40%'}]",0.0,0.0,[],False,False,,,,,,,"[{'id': 86, 'name': 'Fast Food', 'url_key': 'fast-food', 'main': True}]","[{'id': 67, 'name': 'Fish', 'is_halal': False, 'is_vegetarian': False}, {'id': 58, 'name': 'Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 226, 'name': 'Corporate Exclusives - April', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",86.0,Fast Food,fast-food,True,,,,86,https://www.foodpanda.pk/restaurant/ffw1/hang-cheng-f11,"Street 73, near Tariq Heights, F-11/1. Islamabad",Islamabad,33.6807388,72.98816529999999,496.5,3,0
87,87,53595.0,islamabad,i9zl,Urban Chef,urban-chef,2.0,,[],3.9,112.0,[],False,False,,,,,,,"[{'id': 89, 'name': 'Non-alcoholic Drinks', 'url_key': 'non-alcoholic-drinks', 'main': False}, {'id': 69, 'name': 'Italian', 'url_key': 'italian', 'main': True}, {'id': 84, 'name': 'Desserts', 'url_key': 'desserts', 'main': False}, {'id': 85, 'name': 'Burgers', 'url_key': 'burgers', 'main': False}]","[{'id': 99, 'name': 'Wraps', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}, {'id': 221, 'name': 'Bumper deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 222, 'name': 'Ramadan deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 135, 'name': 'Chai Tea', 'is_halal': False, 'is_vegetarian': False}, {'id': 223, 'name': 'Coke deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 148, 'name': 'Chips', 'is_halal': False, 'is_vegetarian': False}, {'id': 116, 'name': 'Coffee', 'is_halal': False, 'is_vegetarian': False}, {'id': 90, 'name': 'Soup', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 80, 'name': 'Pasta', 'is_halal': False, 'is_vegetarian': False}, {'id': 118, 'name': 'Steaks', 'is_halal': False, 'is_vegetarian': False}, {'id': 229, 'name': 'Festive Deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 85, 'name': 'Salad', 'is_halal': False, 'is_vegetarian': False}]",69.0,Italian,italian,True,,,,87,https://www.foodpanda.pk/restaurant/i9zl/urban-chef,"14 bank square building, mehr ali road, F-11 markaz Islamabad",Islamabad,33.6844812,72.9889608,850.05,3,1
88,88,47271.0,islamabad,z3zn,Spiceomatic- G-11,spiceomatic-g-11,2.0,Food Fest Deals,"[{'code': 'DEAL', 'text': 'Food Fest Deals'}]",4.3,42.0,[],False,False,,,,,,,"[{'id': 85, 'name': 'Burgers', 'url_key': 'burgers', 'main': False}, {'id': 86, 'name': 'Fast Food', 'url_key': 'fast-food', 'main': True}]","[{'id': 68, 'name': 'Fried Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 90, 'name': 'Soup', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",86.0,Fast Food,fast-food,True,,,,88,https://www.foodpanda.pk/restaurant/z3zn/spiceomatic-g-11,shop 14 musarat arcade g11 markaz islamabad,Islamabad,33.66820034,72.99857633,338.76,0,0
89,89,64317.0,islamabad,j4o8,Buland Place,buland-place,2.0,,[],4.0,33.0,[],False,False,,,,,,,"[{'id': 89, 'name': 'Non-alcoholic Drinks', 'url_key': 'non-alcoholic-drinks', 'main': False}, {'id': 86, 'name': 'Fast Food', 'url_key': 'fast-food', 'main': True}]","[{'id': 145, 'name': 'Shakes', 'is_halal': False, 'is_vegetarian': False}, {'id': 147, 'name': 'Biryani', 'is_halal': False, 'is_vegetarian': False}]",86.0,Fast Food,fast-food,True,,,,89,https://www.foodpanda.pk/restaurant/j4o8/buland-place,"Shop no. 3, Ground Floor, Black Lounge Plaza,MPCHS, E-11/3 Markaz",Islamabad,33.7038423,72.97938959999999,524.75,2,0
90,90,69302.0,islamabad,itms,Nadia's home cuisine,nadias-home-cuisine,2.0,Flat 30% OFF,"[{'code': 'DEAL', 'text': 'Flat 30% OFF'}, {'code': 'NEW', 'text': 'NEXTGEN_NEW_TAG'}]",0.0,0.0,[],False,False,,,,,,,"[{'id': 77, 'name': 'Cakes & Bakery', 'url_key': 'cakes-and-bakery', 'main': True}, {'id': 84, 'name': 'Desserts', 'url_key': 'desserts', 'main': False}]",[],77.0,Cakes & Bakery,cakes-and-bakery,True,,,,90,https://www.foodpanda.pk/restaurant/itms/nadias-home-cuisine,"Apartment # 109, Tariq Heights, F-11/1, st# 73.",Islamabad,33.681057700000004,72.9887817,311.67,3,0
91,91,66190.0,islamabad,dlgf,Snack Shack Bar,snack-shack-bar,3.0,,[],4.4,29.0,[],False,False,,,,,,,"[{'id': 89, 'name': 'Non-alcoholic Drinks', 'url_key': 'non-alcoholic-drinks', 'main': True}]","[{'id': 145, 'name': 'Shakes', 'is_halal': False, 'is_vegetarian': False}, {'id': 222, 'name': 'Ramadan deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 108, 'name': 'Juices', 'is_halal': False, 'is_vegetarian': False}, {'id': 74, 'name': 'Ice Cream', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",89.0,Non-alcoholic Drinks,non-alcoholic-drinks,True,,,,91,https://www.foodpanda.pk/restaurant/dlgf/snack-shack-bar,"St 12, E-11/4, Inside Well Mart Store.",Islamabad,33.696676000000004,72.98509367,250.59,2,0
92,92,61185.0,islamabad,e8dn,Friends SWEETS & BAKERS,friends-sweets-and-bakers,3.0,,[],0.0,0.0,[],False,False,,,,,,,"[{'id': 77, 'name': 'Cakes & Bakery', 'url_key': 'cakes-and-bakery', 'main': False}, {'id': 84, 'name': 'Desserts', 'url_key': 'desserts', 'main': False}, {'id': 75, 'name': 'Asian', 'url_key': 'asian', 'main': True}]","[{'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}]",75.0,Asian,asian,True,,,,92,https://www.foodpanda.pk/restaurant/e8dn/friends-sweets-and-bakers,SHOP NO 6 SWISS CENTER D12 MARKAZ ISLAMABAD,Islamabad,33.700638899999994,72.9504167,550.0,5,0
93,93,68908.0,islamabad,pr1y,4Th Street Pizza,4th-street-pizza-pr1y,2.0,Discount 10% OFF,"[{'code': 'DEAL', 'text': 'Discount 10% OFF'}, {'code': 'NEW', 'text': 'NEXTGEN_NEW_TAG'}]",0.0,0.0,[],False,False,,,,,,,"[{'id': 89, 'name': 'Non-alcoholic Drinks', 'url_key': 'non-alcoholic-drinks', 'main': False}, {'id': 73, 'name': 'Pizza', 'url_key': 'pizza', 'main': True}, {'id': 84, 'name': 'Desserts', 'url_key': 'desserts', 'main': False}, {'id': 85, 'name': 'Burgers', 'url_key': 'burgers', 'main': False}]",[],73.0,Pizza,pizza,True,,,,93,https://www.foodpanda.pk/restaurant/pr1y/4th-street-pizza-pr1y,"Office No 2 Mehar Market, opp. Street 22, G-11/1 Islamabad, Islamabad Capital Territory",Islamabad,33.664582200000005,72.9901597,606.74,0,0
94,94,50752.0,islamabad,f8yk,C B Bakers & Sweet,c-b-bakers-and-sweet,1.0,,[],3.9,128.0,[],False,False,,,,,,,"[{'id': 77, 'name': 'Cakes & Bakery', 'url_key': 'cakes-and-bakery', 'main': True}, {'id': 71, 'name': 'Sandwiches', 'url_key': 'sandwiches', 'main': False}, {'id': 84, 'name': 'Desserts', 'url_key': 'desserts', 'main': False}, {'id': 73, 'name': 'Pizza', 'url_key': 'pizza', 'main': False}, {'id': 85, 'name': 'Burgers', 'url_key': 'burgers', 'main': False}]","[{'id': 58, 'name': 'Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",77.0,Cakes & Bakery,cakes-and-bakery,True,,,,94,https://www.foodpanda.pk/restaurant/f8yk/c-b-bakers-and-sweet,"Tariq market  mjs plaza,Near chatha hotel, F10 /2",Islamabad,33.6903995,72.99986209999999,158.71,3,0
95,95,48396.0,islamabad,j9cc,Smashofood,smashofood,3.0,,[],3.9,265.0,[],False,False,,Smashofood,smashofood,,ci0tp,bf6h,"[{'id': 89, 'name': 'Non-alcoholic Drinks', 'url_key': 'non-alcoholic-drinks', 'main': False}, {'id': 73, 'name': 'Pizza', 'url_key': 'pizza', 'main': False}, {'id': 85, 'name': 'Burgers', 'url_key': 'burgers', 'main': False}, {'id': 86, 'name': 'Fast Food', 'url_key': 'fast-food', 'main': True}]","[{'id': 99, 'name': 'Wraps', 'is_halal': False, 'is_vegetarian': False}, {'id': 68, 'name': 'Fried Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 222, 'name': 'Ramadan deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 58, 'name': 'Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 148, 'name': 'Chips', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 119, 'name': 'Roll Paratha', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",86.0,Fast Food,fast-food,True,,,,95,https://www.foodpanda.pk/restaurant/j9cc/smashofood,"Mohalla Khana Wala, Street no. 15, near Tipu Market, Golrasharif, E-11",Islamabad,33.69751998,72.97820411,1081.0,2,0
96,96,23021.0,islamabad,n5wd,Mantulings,mantulings,3.0,Flat 10% OFF,"[{'code': 'DEAL', 'text': 'Flat 10% OFF'}, {'code': 'FREETEXT', 'text': 'Voucher: EF50'}]",4.3,141.0,[],False,False,,,,,,,"[{'id': 139, 'name': 'Pakistani', 'url_key': 'pakistani', 'main': True}, {'id': 85, 'name': 'Burgers', 'url_key': 'burgers', 'main': False}, {'id': 86, 'name': 'Fast Food', 'url_key': 'fast-food', 'main': False}]",[],139.0,Pakistani,pakistani,True,,,,96,https://www.foodpanda.pk/restaurant/n5wd/mantulings,"House No. 255, Street No. 12, Ground Floor, Sector E-11/1, Islamabad.",Islamabad,33.694188,72.973443,455.63,1,0
97,97,38240.0,islamabad,w8uv,Ping Pong,ping-pong,3.0,Flat 50% OFF,"[{'code': 'DEAL', 'text': 'Flat 50% OFF'}, {'code': 'FREETEXT', 'text': 'Top Packaging'}]",4.2,335.0,[],False,False,,LingSa,lingsa,,cw0gy,w8uv,"[{'id': 75, 'name': 'Asian', 'url_key': 'asian', 'main': True}]","[{'id': 229, 'name': 'Festive Deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 84, 'name': 'Rice', 'is_halal': False, 'is_vegetarian': False}]",75.0,Asian,asian,True,,,,97,https://www.foodpanda.pk/restaurant/w8uv/ping-pong,"Shop no 2 , 1st floor , Plot no 2d ,  Ali market F11/1 , Near Ali Murtaaza Masjid,   Islamabad",Islamabad,33.6775852,72.9863511,485.44,3,0
98,98,63325.0,islamabad,td52,MAATI- G11,maati-g11,3.0,,[],3.8,17.0,[],False,False,,MAATI,maati,,cd9wo,rs90,"[{'id': 139, 'name': 'Pakistani', 'url_key': 'pakistani', 'main': True}, {'id': 84, 'name': 'Desserts', 'url_key': 'desserts', 'main': False}]","[{'id': 56, 'name': 'BBQ', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 84, 'name': 'Rice', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,98,https://www.foodpanda.pk/restaurant/td52/maati-g11,"G-11 Markaz, Shop 25, Al Ghaffar Mall, Ground floor",Islamabad,33.66848801,72.99858952,836.33,0,0
99,99,69292.0,islamabad,ng08,Jhakaas,jhakaas,2.0,Discount 10% OFF,"[{'code': 'DEAL', 'text': 'Discount 10% OFF'}, {'code': 'NEW', 'text': 'NEXTGEN_NEW_TAG'}]",0.0,0.0,[],False,False,,,,,,,"[{'id': 89, 'name': 'Non-alcoholic Drinks', 'url_key': 'non-alcoholic-drinks', 'main': False}, {'id': 84, 'name': 'Desserts', 'url_key': 'desserts', 'main': False}, {'id': 86, 'name': 'Fast Food', 'url_key': 'fast-food', 'main': True}]","[{'id': 103, 'name': 'Pakora', 'is_halal': False, 'is_vegetarian': False}, {'id': 184, 'name': 'Savories', 'is_halal': False, 'is_vegetarian': False}]",86.0,Fast Food,fast-food,True,,,,99,https://www.foodpanda.pk/restaurant/ng08/jhakaas,"Block number 2, Main service road East, E-11/4, Islamabad",Islamabad,33.6992801,72.98639528,343.42,2,0
100,100,37896.0,islamabad,w3gf,Red Chicken,red-chicken,3.0,,[],4.1,13.0,[],False,False,,,,,,,"[{'id': 139, 'name': 'Pakistani', 'url_key': 'pakistani', 'main': True}, {'id': 96, 'name': 'Korean', 'url_key': 'korean', 'main': False}, {'id': 76, 'name': 'Thai', 'url_key': 'thai', 'main': False}]","[{'id': 68, 'name': 'Fried Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 58, 'name': 'Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,100,https://www.foodpanda.pk/restaurant/w3gf/red-chicken,E11 near masjid gulshan-e- khudadad street number 5 house number 69,Islamabad,33.692083000000004,72.97805600000001,196.3,2,0
101,101,12829.0,islamabad,t2na,Maizban Tandoori,maizban-tandoori,3.0,,[],4.2,887.0,[],False,False,,,,,,,"[{'id': 89, 'name': 'Non-alcoholic Drinks', 'url_key': 'non-alcoholic-drinks', 'main': False}, {'id': 139, 'name': 'Pakistani', 'url_key': 'pakistani', 'main': True}, {'id': 74, 'name': 'Chinese', 'url_key': 'chinese', 'main': False}]","[{'id': 56, 'name': 'BBQ', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,101,https://www.foodpanda.pk/restaurant/t2na/maizban-tandoori,"Shop #6-7,Margalla View Plaza,G-11 Markaz,Isb Islamabad",Islamabad,33.668806,72.998068,473.33,0,0
102,102,68010.0,islamabad,hfnm,Food fresh the best G-11,food-fresh-the-best-g-11,3.0,Discount 10% OFF,"[{'code': 'DEAL', 'text': 'Discount 10% OFF'}, {'code': 'NEW', 'text': 'NEXTGEN_NEW_TAG'}]",4.0,20.0,[],False,False,,,,,,,"[{'id': 73, 'name': 'Pizza', 'url_key': 'pizza', 'main': False}, {'id': 85, 'name': 'Burgers', 'url_key': 'burgers', 'main': False}, {'id': 86, 'name': 'Fast Food', 'url_key': 'fast-food', 'main': True}]","[{'id': 110, 'name': 'Paratha', 'is_halal': False, 'is_vegetarian': False}]",86.0,Fast Food,fast-food,True,,,,102,https://www.foodpanda.pk/restaurant/hfnm/food-fresh-the-best-g-11,"2 Street 72, G-11/2 G 11/2 G-11, near Reshama Masjid Islamabad, Islamabad Capital Territory 44000",Islamabad,33.6704698,72.9909444,595.03,0,0
103,103,65731.0,islamabad,zcpo,Desi Dastarkhawan,desi-dastarkhawan,2.0,Voucher: EF50,"[{'code': 'FREETEXT', 'text': 'Voucher: EF50'}]",4.4,9.0,[],False,False,,,,,,,"[{'id': 139, 'name': 'Pakistani', 'url_key': 'pakistani', 'main': True}]","[{'id': 147, 'name': 'Biryani', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,103,https://www.foodpanda.pk/restaurant/zcpo/desi-dastarkhawan,"House no 58 street no 5 near masjid gulshana Khudadad E 11/1 Islamabad , near Qasim general store",Islamabad,33.69207163,72.97827294,181.43,2,0
104,104,65342.0,islamabad,ppf0,Crunchy Foods,crunchy-foods,2.0,Rs.99 Deal,"[{'code': 'DEAL', 'text': 'Rs.99 Deal'}, {'code': 'FREETEXT', 'text': 'Voucher: EF75'}]",3.8,152.0,[],False,False,,,,,,,"[{'id': 89, 'name': 'Non-alcoholic Drinks', 'url_key': 'non-alcoholic-drinks', 'main': False}, {'id': 139, 'name': 'Pakistani', 'url_key': 'pakistani', 'main': True}]","[{'id': 84, 'name': 'Rice', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,104,https://www.foodpanda.pk/restaurant/ppf0/crunchy-foods,"Khanawala Mohallah, NEAR Masjid Mohala Piran Wala, Opposite Golra Dirbar, E/11.",Islamabad,33.69534743,72.97686149,156.47,2,0
105,105,61058.0,islamabad,kuin,Wassi Kitchen,wassi-kitchen,1.0,FLAT 20% OFF,"[{'code': 'DEAL', 'text': 'FLAT 20% OFF'}, {'code': 'FREETEXT', 'text': 'Voucher: EF75'}]",4.2,187.0,[],False,False,,,,,,,"[{'id': 89, 'name': 'Non-alcoholic Drinks', 'url_key': 'non-alcoholic-drinks', 'main': False}, {'id': 75, 'name': 'Asian', 'url_key': 'asian', 'main': True}]","[{'id': 58, 'name': 'Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 114, 'name': 'Karahi', 'is_halal': False, 'is_vegetarian': False}, {'id': 216, 'name': 'Garma garam nashta', 'is_halal': False, 'is_vegetarian': False}]",75.0,Asian,asian,True,,,,105,https://www.foodpanda.pk/restaurant/kuin/wassi-kitchen,"E-11/4, street#15, Zahid market, Near Mosque loharawali , Islamabad",Islamabad,33.6968938,72.97910485,175.24,2,0
106,106,64063.0,islamabad,yo8j,Khan Spot,khan-spot,2.0,,[],4.1,8.0,[],False,False,,,,,,,"[{'id': 89, 'name': 'Non-alcoholic Drinks', 'url_key': 'non-alcoholic-drinks', 'main': False}, {'id': 85, 'name': 'Burgers', 'url_key': 'burgers', 'main': False}, {'id': 86, 'name': 'Fast Food', 'url_key': 'fast-food', 'main': True}]","[{'id': 68, 'name': 'Fried Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",86.0,Fast Food,fast-food,True,,,,106,https://www.foodpanda.pk/restaurant/yo8j/khan-spot,"Flat No. 7, First Floor, Block E-21, PHA Buiding, Sector G-11/3, Islamabad",Islamabad,33.671821,72.9959538,210.87,0,0
